plot_id,case_id,question,expected_type,expected_answer,condition,round_id,llm_name,temperature,effective_temperature,max_output_tokens,effective_max_output_tokens,reasoning_effort,effective_reasoning_effort,usage_input_tokens,usage_input_cached_tokens,usage_output_tokens,usage_reasoning_tokens,usage_total_tokens,crop_tool_available,crop_tool_call_count,llm_answer,llm_answer_is_correct,response_id,response_status,latency_ms,error
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_plus_both_specs,6,gpt-4.1,0.2,0.2,128,128,low,default,18106,17920,6,0,18112,false,0,10,false,resp_0436995720ccd5cc0169c6beb82170819fb74cbc1dad545c6a,completed,1144.02,
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_plus_both_specs,6,gpt-4.1,0.2,0.2,128,128,low,default,18267,18176,12,0,18279,true,0,10,false,resp_0632c73a162348cb0169c6beb865b4819e88775972b1145f24,completed,1321.18,
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_plus_both_specs,6,gpt-5.4-mini,0.2,,128,256,low,low,35954,35328,384,384,36338,false,0,,,resp_03b855bf59ab673e0169c6bebad2c481968da9908e07059af6,incomplete,4550.42,"Response did not contain output_text. status=incomplete, incomplete_details={""reason"": ""max_output_tokens""}, output_types=['reasoning']"
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_plus_both_specs,6,gpt-5.4-mini,0.2,,128,256,low,low,36292,35840,384,384,36676,true,0,,,resp_09f128b4446a125a0169c6bebafca08196b8b2ccf519b37a09,incomplete,5505.23,"Response did not contain output_text. status=incomplete, incomplete_details={""reason"": ""max_output_tokens""}, output_types=['reasoning']"
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_plus_both_specs,7,gpt-4.1,0.2,0.2,128,128,low,default,18106,17920,6,0,18112,false,0,10,false,resp_04d6844d737056090169c6beb958a08197a9a7c6185d1a6def,completed,1443.71,
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_plus_both_specs,7,gpt-4.1,0.2,0.2,128,128,low,default,18267,18176,12,0,18279,true,0,10,false,resp_0c346e4c161d82fa0169c6beb96b20819f8a4fbc597e4cc357,completed,1421.64,
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_plus_both_specs,7,gpt-5.4-mini,0.2,,128,256,low,low,35954,35328,384,384,36338,false,0,,,resp_08bf1559dc6505000169c6bebaf5cc81a0b47bc37f70201b4e,incomplete,3872.0,"Response did not contain output_text. status=incomplete, incomplete_details={""reason"": ""max_output_tokens""}, output_types=['reasoning']"
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_plus_both_specs,7,gpt-5.4-mini,0.2,,128,256,low,low,36292,35840,344,328,36636,true,0,9,false,resp_0c80c30ab17dd3210169c6bebc291c81a0980361ae0cc5199e,completed,5262.93,
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_plus_both_specs,8,gpt-4.1,0.2,0.2,128,128,low,default,18106,17920,6,0,18112,false,0,10,false,resp_0b49d35a146d60360169c6bebac1f08193868eab915ffcd269,completed,2733.65,
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_plus_both_specs,8,gpt-4.1,0.2,0.2,128,128,low,default,18267,18176,12,0,18279,true,0,10,false,resp_08060f3a009198ed0169c6bebada50819d9e2949187d57cd06,completed,1219.45,
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_plus_both_specs,8,gpt-5.4-mini,0.2,,128,256,low,low,35954,35328,315,299,36269,false,0,9,false,resp_0b28754362dd38a50169c6bebdb3388194a7b9ee2d14ef1062,completed,3806.89,
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_plus_both_specs,8,gpt-5.4-mini,0.2,,128,256,low,low,36292,35840,384,384,36676,true,0,,,resp_090ef59fec8b2f210169c6bebd816c819eab11384f961a8590,incomplete,3934.05,"Response did not contain output_text. status=incomplete, incomplete_details={""reason"": ""max_output_tokens""}, output_types=['reasoning']"
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_plus_both_specs,9,gpt-4.1,0.2,0.2,128,128,low,default,18106,17920,6,0,18112,false,0,10,false,resp_0f3fb6ad1767ef5f0169c6bebd61dc81968f8bab55f65ea72c,completed,1254.49,
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_plus_both_specs,9,gpt-4.1,0.2,0.2,128,128,low,default,18267,18176,12,0,18279,true,0,10,false,resp_0ef7ddc9b2e192b20169c6bebd74048191a69b6d2a8eef63dd,completed,1205.84,
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_plus_both_specs,9,gpt-5.4-mini,0.2,,128,256,low,low,35954,35328,315,299,36269,false,0,10,false,resp_04ae2d2097b724ec0169c6bebf0d2c819f924915e7dab34a2d,completed,4062.42,
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_plus_both_specs,9,gpt-5.4-mini,0.2,,128,256,low,low,36292,35840,384,384,36676,true,0,,,resp_02402cb19e5891a80169c6bebffea8819e8f20274ae0960669,incomplete,4095.48,"Response did not contain output_text. status=incomplete, incomplete_details={""reason"": ""max_output_tokens""}, output_types=['reasoning']"
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_plus_both_specs,10,gpt-4.1,0.2,0.2,128,128,low,default,18106,17920,6,0,18112,false,0,10,false,resp_0de46119662c6e7e0169c6bebeac708194848c6e5df4270cd3,completed,3006.76,
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_plus_both_specs,10,gpt-4.1,0.2,0.2,128,128,low,default,18267,18176,12,0,18279,true,0,10,false,resp_0dc7622d4f6697580169c6bebeba048197bdf1bb09fa65c5a6,completed,1366.91,
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_plus_both_specs,10,gpt-5.4-mini,0.2,,128,256,low,low,35954,35328,384,384,36338,false,0,,,resp_0c2011ca2fc91e160169c6bec0a9708195991551327f71fa36,incomplete,3886.51,"Response did not contain output_text. status=incomplete, incomplete_details={""reason"": ""max_output_tokens""}, output_types=['reasoning']"
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_plus_both_specs,10,gpt-5.4-mini,0.2,,128,256,low,low,36292,35840,384,384,36676,true,0,,,resp_09a708cce78aa34a0169c6bec1312c8196a711a85a74124e59,incomplete,3757.74,"Response did not contain output_text. status=incomplete, incomplete_details={""reason"": ""max_output_tokens""}, output_types=['reasoning']"
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_plus_both_specs,11,gpt-4.1,0.2,0.2,128,128,low,default,18106,17920,6,0,18112,false,0,10,false,resp_0f52b3ac787ec0c90169c6bebfd8e4819089c55c363b74505e,completed,1772.63,
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_plus_both_specs,11,gpt-4.1,0.2,0.2,128,128,low,default,18267,18176,12,0,18279,true,0,10,false,resp_04d5dea4a16343670169c6bebffdd48190baacf62475a7b4dc,completed,1282.57,
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_plus_both_specs,11,gpt-5.4-mini,0.2,,128,256,low,low,35954,35328,384,384,36338,false,0,,,resp_0f0c3af112f9df440169c6bec189d481a38ce0f0df95b6bfd6,incomplete,3650.0,"Response did not contain output_text. status=incomplete, incomplete_details={""reason"": ""max_output_tokens""}, output_types=['reasoning']"
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_plus_both_specs,11,gpt-5.4-mini,0.2,,128,256,low,low,36292,35840,368,352,36660,true,0,9,false,resp_073e31c29771808f0169c6bec2c1ec819fadbcaa089186d9fe,completed,4097.48,
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_plus_both_specs,12,gpt-4.1,0.2,0.2,128,128,low,default,18106,17920,6,0,18112,false,0,10,false,resp_013556f644f1534e0169c6bec1a19081a285ae573a736beacc,completed,1309.02,
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_plus_both_specs,12,gpt-4.1,0.2,0.2,128,128,low,default,18267,18176,12,0,18279,true,0,10,false,resp_08597faa2793eddc0169c6bec1a42481a1a4900591279698ad,completed,1169.26,
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_plus_both_specs,12,gpt-5.4-mini,0.2,,128,256,low,low,35954,35328,384,372,36338,false,0,,,resp_000a52703f346b1c0169c6bec30dbc8195bd98f3b0061dd280,incomplete,3953.15,"Model output is not valid JSON: {""answer"
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_plus_both_specs,12,gpt-5.4-mini,0.2,,128,256,low,low,36292,35840,384,384,36676,true,0,,,resp_0f4f2182db9ec2d00169c6bec3f9d081969ff7c73d7be77235,incomplete,3786.98,"Response did not contain output_text. status=incomplete, incomplete_details={""reason"": ""max_output_tokens""}, output_types=['reasoning']"
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_plus_both_specs,13,gpt-4.1,0.2,0.2,128,128,low,default,18106,17920,6,0,18112,false,0,10,false,resp_011215148465c3af0169c6bec2cb1c81948d0725bb9517fa87,completed,2565.2,
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_plus_both_specs,13,gpt-4.1,0.2,0.2,128,128,low,default,18267,18176,12,0,18279,true,0,10,false,resp_077652dcf90b1c110169c6bec4eda88195ae28d4cb51f9675a,completed,3679.11,
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_plus_both_specs,13,gpt-5.4-mini,0.2,,128,256,low,low,35954,35328,384,384,36338,false,0,,,resp_01e5b553b595a9da0169c6bec8bf408196848cfd98b228fad9,incomplete,8059.39,"Response did not contain output_text. status=incomplete, incomplete_details={""reason"": ""max_output_tokens""}, output_types=['reasoning']"
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_plus_both_specs,13,gpt-5.4-mini,0.2,,128,256,low,low,36292,35840,343,327,36635,true,0,9,false,resp_095a22becb85adce0169c6beca32808195a2cf98a421d42e62,completed,8800.44,
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_plus_both_specs,14,gpt-4.1,0.2,0.2,128,128,low,default,18106,17920,6,0,18112,false,0,10,false,resp_0b8fc7f30d60f8c30169c6bec3d2c48192ad2e3c0ecec4cc1f,completed,1197.81,
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_plus_both_specs,14,gpt-4.1,0.2,0.2,128,128,low,default,18267,18176,12,0,18279,true,0,10,false,resp_012f715dc1d3c2650169c6bec51448819594e4fe099a4e2bd3,completed,1578.72,
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_plus_both_specs,14,gpt-5.4-mini,0.2,,128,256,low,low,35954,35328,331,315,36285,false,0,9,false,resp_01a6f772d3fdc62a0169c6bec6c66c819686326b6e1865459b,completed,3729.86,
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_plus_both_specs,14,gpt-5.4-mini,0.2,,128,256,low,low,36292,35840,356,340,36648,true,0,7,false,resp_002db767d4ff28030169c6bec71f5881919afb2dd33bf29b0e,completed,4130.82,
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_plus_both_specs,15,gpt-4.1,0.2,0.2,128,128,low,default,18106,17920,6,0,18112,false,0,10,false,resp_06b737d0f3af56a80169c6bec5a3488191b21abb93e067c75a,completed,3593.79,
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_plus_both_specs,15,gpt-4.1,0.2,0.2,128,128,low,default,18267,18176,12,0,18279,true,0,10,false,resp_0beab0cddccf22630169c6bec7bc008193ab9ca7db0fa2f304,completed,2821.56,
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_plus_both_specs,15,gpt-5.4-mini,0.2,,128,256,low,low,35954,35328,342,326,36296,false,0,9,false,resp_0d68a9b8b85bf2e10169c6bec7ef70819ca717acc60ea68d80,completed,3631.99,
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_plus_both_specs,15,gpt-5.4-mini,0.2,,128,256,low,low,36292,35840,304,288,36596,true,0,9,false,resp_060ee55339982a670169c6bec7ec388192bb48e6a41f09850e,completed,4158.52,
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_plus_both_specs,16,gpt-4.1,0.2,0.2,128,128,low,default,18106,17920,6,0,18112,false,0,10,false,resp_00c793036969d4fb0169c6bec91cec81a0909517498147cd88,completed,1122.77,
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_plus_both_specs,16,gpt-4.1,0.2,0.2,128,128,low,default,18267,18176,12,0,18279,true,0,10,false,resp_0cf29a919aef683b0169c6bec9746081a3b5e5846d5f22f2f9,completed,1903.02,
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_plus_both_specs,16,gpt-5.4-mini,0.2,,128,256,low,low,35954,35328,384,384,36338,false,0,,,resp_0d77f48ac717c8150169c6becca1a4819db731202f3ca8ed4f,incomplete,11547.93,"Response did not contain output_text. status=incomplete, incomplete_details={""reason"": ""max_output_tokens""}, output_types=['reasoning']"
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_plus_both_specs,16,gpt-5.4-mini,0.2,,128,256,low,low,36292,35840,384,384,36676,true,0,,,resp_0ea820e05edf8a9a0169c6becb0894819e983e488553efa501,incomplete,4265.34,"Response did not contain output_text. status=incomplete, incomplete_details={""reason"": ""max_output_tokens""}, output_types=['reasoning']"
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_plus_both_specs,17,gpt-4.1,0.2,0.2,128,128,low,default,18106,17920,6,0,18112,false,0,10,false,resp_0e9d65ff5a6d471a0169c6beca36e881a3a72f6dce2a9bc238,completed,1798.41,
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_plus_both_specs,17,gpt-4.1,0.2,0.2,128,128,low,default,18267,18176,12,0,18279,true,0,10,false,resp_02ca095b8e96d6e30169c6beca3d508197a8d54ee940bbab69,completed,1697.75,
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_plus_both_specs,17,gpt-5.4-mini,0.2,,128,256,low,low,35954,35328,384,384,36338,false,0,,,resp_0b477d85a2e850740169c6becc6b0c819181284f2a9077083b,incomplete,4945.31,"Response did not contain output_text. status=incomplete, incomplete_details={""reason"": ""max_output_tokens""}, output_types=['reasoning']"
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_plus_both_specs,17,gpt-5.4-mini,0.2,,128,256,low,low,36292,35840,384,384,36676,true,0,,,resp_0460ecdb948bb6750169c6becc95fc8191a656a14180e77946,incomplete,3686.41,"Response did not contain output_text. status=incomplete, incomplete_details={""reason"": ""max_output_tokens""}, output_types=['reasoning']"
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_plus_both_specs,18,gpt-4.1,0.2,0.2,128,128,low,default,18106,17920,6,0,18112,false,0,10,false,resp_0345d79a21713ffb0169c6becb42488197a3bfcf8572256100,completed,1481.09,
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_plus_both_specs,18,gpt-4.1,0.2,0.2,128,128,low,default,18267,18176,12,0,18279,true,0,10,false,resp_0ae210448ca3880e0169c6becbe5ac81a0b5f5efd61732e288,completed,1086.69,
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_plus_both_specs,18,gpt-5.4-mini,0.2,,128,256,low,low,35954,35328,384,384,36338,false,0,,,resp_0a3ce9a84735600a0169c6becd69cc8196a1639fcfd48ca14e,incomplete,3581.31,"Response did not contain output_text. status=incomplete, incomplete_details={""reason"": ""max_output_tokens""}, output_types=['reasoning']"
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_plus_both_specs,18,gpt-5.4-mini,0.2,,128,256,low,low,36292,35840,384,384,36676,true,0,,,resp_0c7241930167c6080169c6becf385c819d89e2e87299969d36,incomplete,5125.73,"Response did not contain output_text. status=incomplete, incomplete_details={""reason"": ""max_output_tokens""}, output_types=['reasoning']"
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_plus_both_specs,19,gpt-4.1,0.2,0.2,128,128,low,default,18106,17920,6,0,18112,false,0,10,false,resp_0252b0965d6b4d1a0169c6becc941081969af4e189cbb90534,completed,1085.65,
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_plus_both_specs,19,gpt-4.1,0.2,0.2,128,128,low,default,18267,16000,12,0,18279,true,0,10,false,resp_0687c03dae226efb0169c6becd2e2881969ec231fa91b6bd56,completed,2710.09,
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_plus_both_specs,19,gpt-5.4-mini,0.2,,128,256,low,low,35954,35328,382,366,36336,false,0,9,false,resp_00d6f39bb733e5400169c6becf4ed0819d95e2e09087292847,completed,4185.78,
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_plus_both_specs,19,gpt-5.4-mini,0.2,,128,256,low,low,36292,35840,361,345,36653,true,0,9,false,resp_0fe8f539dcd357ce0169c6becf8d70819f8b85373dd5517ae7,completed,4334.81,
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_plus_both_specs,20,gpt-4.1,0.2,0.2,128,128,low,default,18106,17920,6,0,18112,false,0,10,false,resp_06eb8c4c52d62cec0169c6becefb7081909abfd054e511a986,completed,2042.04,
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_plus_both_specs,20,gpt-4.1,0.2,0.2,128,128,low,default,18267,18176,12,0,18279,true,0,10,false,resp_01145999eb538b4c0169c6becfa44481959905c683c3ec91a6,completed,1431.02,
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_plus_both_specs,20,gpt-5.4-mini,0.2,,128,256,low,low,35954,35328,373,357,36327,false,0,9,false,resp_0244584b1834f0700169c6bed10a7c8196b50837038a98b3fd,completed,3769.64,
1,1,What is the number of the bin (if numbered from left to right starting with 1) for which the highest value is achieved in category C12?,integer,11,plot_plus_both_specs,20,gpt-5.4-mini,0.2,,128,256,low,low,36292,35840,283,267,36575,true,0,9,false,resp_094fcf9e7d565e370169c6bed122ac81a0903cdefc36449c28,completed,3341.46,
1,2,Which object achieves the highest speed?,enum,C12,plot_only,1,gpt-4.1,0.2,0.2,128,128,low,default,523,0,7,0,530,false,0,B05,false,resp_0f86843ea088e8540169c6bed151348191a3e3d88adb995eaa,completed,1788.69,
1,2,Which object achieves the highest speed?,enum,C12,plot_only,1,gpt-4.1,0.2,0.2,128,128,low,default,684,0,13,0,697,true,0,B05,false,resp_0e459883c51620f40169c6bed0f2d88194b783e119bcf08062,completed,1012.55,
1,2,Which object achieves the highest speed?,enum,C12,plot_only,1,gpt-5.4-mini,0.2,,128,256,low,low,788,0,355,338,1143,false,0,B05,false,resp_0eb7d1ca187aa06b0169c6bed2e6188190b3ca67cb361faf65,completed,3933.27,
1,2,Which object achieves the highest speed?,enum,C12,plot_only,1,gpt-5.4-mini,0.2,,128,256,low,low,1126,0,331,314,1457,true,0,C12,true,resp_0577123525d1d44b0169c6bed35b948195b0b1bd6f162d808c,completed,4302.47,
1,2,Which object achieves the highest speed?,enum,C12,plot_only,2,gpt-4.1,0.2,0.2,128,128,low,default,523,0,7,0,530,false,0,B05,false,resp_086f41602217f0170169c6bed1fa04819eaf56d227c73c6315,completed,979.03,
1,2,Which object achieves the highest speed?,enum,C12,plot_only,2,gpt-4.1,0.2,0.2,128,128,low,default,684,0,13,0,697,true,0,B05,false,resp_036a2be74e6f0c090169c6bed21b98819ea33a0975768888dd,completed,1024.87,
1,2,Which object achieves the highest speed?,enum,C12,plot_only,2,gpt-5.4-mini,0.2,,128,256,low,low,788,0,384,384,1172,false,0,,,resp_0dc1f30052bdded00169c6bed4011481908dbe6e46578fe28d,incomplete,3834.85,"Response did not contain output_text. status=incomplete, incomplete_details={""reason"": ""max_output_tokens""}, output_types=['reasoning']"
1,2,Which object achieves the highest speed?,enum,C12,plot_only,2,gpt-5.4-mini,0.2,,128,256,low,low,1126,0,228,211,1354,true,0,B05,false,resp_0a5c5e96182279180169c6bed46338819288dfacaf7c61638f,completed,3117.76,
1,2,Which object achieves the highest speed?,enum,C12,plot_only,3,gpt-4.1,0.2,0.2,128,128,low,default,523,0,7,0,530,false,0,B05,false,resp_088e9b5c09d726480169c6bed30f748197bfcda7b392007c2a,completed,1257.14,
1,2,Which object achieves the highest speed?,enum,C12,plot_only,3,gpt-4.1,0.2,0.2,128,128,low,default,684,0,13,0,697,true,0,B05,false,resp_0198e052536f3ac90169c6bed320d8819cb5ce5bc2efd165e5,completed,1812.08,
1,2,Which object achieves the highest speed?,enum,C12,plot_only,3,gpt-5.4-mini,0.2,,128,256,low,low,788,0,384,374,1172,false,0,,,resp_012410733f17549f0169c6bed4f12c819cb9d7a69c796cd86e,incomplete,4128.99,"Response did not contain output_text. status=incomplete, incomplete_details={""reason"": ""max_output_tokens""}, output_types=['reasoning', 'message'], message_content_types=['output_text']"
1,2,Which object achieves the highest speed?,enum,C12,plot_only,3,gpt-5.4-mini,0.2,,128,256,low,low,1126,0,247,230,1373,true,0,C12,true,resp_0109d523ee23c77b0169c6bed5c5d881a1964aec4d4385ee4e,completed,3378.92,
1,2,Which object achieves the highest speed?,enum,C12,plot_only,4,gpt-4.1,0.2,0.2,128,128,low,default,523,0,7,0,530,false,0,B05,false,resp_0fba055bef77039d0169c6bed4c1748194b9759c4f3eee1351,completed,1174.27,
1,2,Which object achieves the highest speed?,enum,C12,plot_only,4,gpt-4.1,0.2,0.2,128,128,low,default,684,0,13,0,697,true,0,B05,false,resp_0cffe549758704220169c6bed504ac819391ecdef75a70a0b4,completed,1243.31,
1,2,Which object achieves the highest speed?,enum,C12,plot_only,4,gpt-5.4-mini,0.2,,128,256,low,low,788,0,384,384,1172,false,0,,,resp_0e1b4dc6b73d070c0169c6bed6ef48819eb34a6230683465f7,incomplete,4276.82,"Response did not contain output_text. status=incomplete, incomplete_details={""reason"": ""max_output_tokens""}, output_types=['reasoning']"
1,2,Which object achieves the highest speed?,enum,C12,plot_only,4,gpt-5.4-mini,0.2,,128,256,low,low,1936,0,475,418,2411,true,1,C12,true,resp_051b1996fefdffd80169c6bed8e30881a29d2fc18df68196a9,completed,6017.13,
1,2,Which object achieves the highest speed?,enum,C12,plot_only,5,gpt-4.1,0.2,0.2,128,128,low,default,523,0,7,0,530,false,0,B05,false,resp_0b467920c68b904d0169c6bed61840819799966434ec0ffbdb,completed,1085.49,
1,2,Which object achieves the highest speed?,enum,C12,plot_only,5,gpt-4.1,0.2,0.2,128,128,low,default,684,0,13,0,697,true,0,B05,false,resp_09d8aef8fa96b0770169c6bed6261c81a2b6fe2388453e4d51,completed,1203.45,
1,2,Which object achieves the highest speed?,enum,C12,plot_only,5,gpt-5.4-mini,0.2,,128,128,low,low,394,0,101,84,495,false,0,B05,false,resp_0609a52e4844c98c0169c6bed6294c81a2a2f4f2132ea73fe2,completed,1716.37,
1,2,Which object achieves the highest speed?,enum,C12,plot_only,5,gpt-5.4-mini,0.2,,128,256,low,low,1946,0,373,316,2319,true,1,C12,true,resp_00893a6b8914ba790169c6bedc922c81a28a525ec4b2886f91,completed,8062.85,
1,2,Which object achieves the highest speed?,enum,C12,plot_only,6,gpt-4.1,0.2,0.2,128,128,low,default,523,0,7,0,530,false,0,B05,false,resp_0d7b7fcfd78459f80169c6bed728c881a2a966716cc37e7d40,completed,1326.32,
1,2,Which object achieves the highest speed?,enum,C12,plot_only,6,gpt-4.1,0.2,0.2,128,128,low,default,684,0,13,0,697,true,0,B05,false,resp_06b31a15700775910169c6bed97ac88190bb5eae03017cdfe9,completed,3609.67,
1,2,Which object achieves the highest speed?,enum,C12,plot_only,6,gpt-5.4-mini,0.2,,128,256,low,low,788,0,255,238,1043,false,0,B05,false,resp_03b8dfa3602a1bb00169c6bed8f13c8190b8df48fab6147d32,completed,3159.5,
1,2,Which object achieves the highest speed?,enum,C12,plot_only,6,gpt-5.4-mini,0.2,,128,256,low,low,1126,0,296,279,1422,true,0,B05,false,resp_0cccd315f5e713d60169c6beda4680819296fff5f88508d32f,completed,4910.68,
1,2,Which object achieves the highest speed?,enum,C12,plot_only,7,gpt-4.1,0.2,0.2,128,128,low,default,523,0,7,0,530,false,0,B05,false,resp_0f60315315ec80650169c6bed7df0881979add86d9dfba5a6c,completed,1081.08,
1,2,Which object achieves the highest speed?,enum,C12,plot_only,7,gpt-4.1,0.2,0.2,128,128,low,default,684,0,13,0,697,true,0,B05,false,resp_0606b83ad8efb21c0169c6bed88184819594d3520978e3d280,completed,1204.49,
1,2,Which object achieves the highest speed?,enum,C12,plot_only,7,gpt-5.4-mini,0.2,,128,256,low,low,788,0,341,324,1129,false,0,R09,false,resp_03bab533b05d60c70169c6bedaa0a0819498c60328a3421ae7,completed,3859.98,
1,2,Which object achieves the highest speed?,enum,C12,plot_only,7,gpt-5.4-mini,0.2,,128,128,low,low,563,0,120,103,683,true,0,B05,false,resp_0399b25a8c4387e10169c6bed9baf48195af35d17e25572d93,completed,1997.15,
1,2,Which object achieves the highest speed?,enum,C12,plot_only,8,gpt-4.1,0.2,0.2,128,128,low,default,523,0,7,0,530,false,0,B05,false,resp_07c8f7fdf65a4a170169c6bed9bd60819389cebaa78c131aea,completed,1428.6,
1,2,Which object achieves the highest speed?,enum,C12,plot_only,8,gpt-4.1,0.2,0.2,128,128,low,default,684,0,13,0,697,true,0,B05,false,resp_0c49ebff75e3aa410169c6bedc48d0819dbbd84fc174334226,completed,2671.22,
1,2,Which object achieves the highest speed?,enum,C12,plot_only,8,gpt-5.4-mini,0.2,,128,256,low,low,788,0,346,329,1134,false,0,R09,false,resp_0b2add4c33ed0c5f0169c6bedc4758819e8049d92fce9b0562,completed,3857.52,
